use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text
TRUE,3,FALSE,01JF76BSKV3FYV7Q7A85VXSXYX,Can you provide practice problems on finding the probability of single events?,"In a classroom, there are 30 students. 18 of these students are studying Mathematics, 7 are studying Science, and 5 are studying both subjects. A student is selected at random. What is the probability that the student is studying only Mathematics?",\(\frac{13}{30}\),674dcd9db00b977d048c9301,"(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.",,,
TRUE,3,FALSE,01JF76BDB3CWTKPFAH5YXAMSDC,Could you give me some problems to practice rates in real-world contexts?,"The table below shows the speed of a car at different times during its journey.\
\begin{center}
\begin{tabular}{|c|c|}\hline
\textbf{Time (seconds)} & \textbf{Speed (m/s)} \\\hline
0 & 0 \\\hline
2 & 10 \\\hline
4 & 20 \\\hline
6 & 30 \\\hline
8 & 35 \\\hline
10 & 40 \\\hline
12 & 45 \\\hline
\end{tabular}
\end{center}
(a) Calculate the average acceleration between \( t = 4 \) seconds and \( t = 8 \) seconds.\\
(b) Determine the total distance traveled by the car in the first 12 seconds.","(a)3.75m/s^2,(b)390m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
TRUE,3,FALSE,01JF76C64YQ2QQM9YRQ9CZSS45,Could you give me some problems to practice finding probability of single events?,"In a class of 30 students, there are 12 boys and 18 girls. One student is selected at random to represent the class in a competition. What is the probability that the student selected is a girl?",\(\frac{3}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
TRUE,3,FALSE,01JF76BZ6BBE3WFHQXYTXQ99CQ,Where can I find practice questions on basic probability?,"In a box, there are a total of 50 marbles: 10 are red, 15 are blue, and 25 are green. Sarah randomly selects one marble from the box. What is the probability that the marble she picks is not blue?",\(\frac{7}{10}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
TRUE,3,FALSE,01JF76C4VXCHAXPFTH0Q80DWWJ,Do you have any sample questions on calculating probabilities of single events?,"In a classroom, there are 25 students. On a particular project day, each student brings either a photo or a document. If 10 students brought a photo, find the probability that a randomly chosen student brought a document.",\(\frac{3}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
TRUE,3,FALSE,01JF76C7AKNNHWBF3VNB70TT4C,Can you provide practice problems on solving simultaneous equations using elimination?,Solve the simultaneous equations.\[ 4x + 3y = 21 \\ 3x - 4y = -6 \],"x=2.64,y=\frac{87}{25}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.,
TRUE,3,FALSE,01JF76CJ563RSK5X3VBCTJJ69G,I need exercises involving elimination method for simultaneous equations; can you help?,"Solve the simultaneous equations.

\[9x + 4y = 10\]
\[3x - 2y = 5\]","x=\frac{4}{3},y=-\frac{1}{2}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,
TRUE,3,FALSE,01JF76CK0E3VBM2G2YK9Z4T3MM,Where can I find practice questions on solving equations by elimination?,Consider the following system of equations representing the dimensions of a rectangle.\n\nThe length of the rectangle is given by \( 3x + 2y = 12 \).\nThe width of the rectangle is given by \( 4x - y = 10 \).\n\nSolve the simultaneous equations to find the dimensions of the rectangle.,"x=\frac{32}{11},y=\frac{72}{11}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.,
TRUE,3,FALSE,01JF76CPWAR896FVD9BB82Y627,Do you have any sample questions on elimination method for simultaneous equations?,"Solve the simultaneous equations:
\[ 3x + 4y = 14 \]
\[ 5x - 2y = 8 \]","x=\frac{30}{13},y=\frac{23}{13}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.,
TRUE,3,FALSE,01JF76D5QRENC9DMESQEMWHTSB,Where can I find practice questions on evaluating formulas?,"Rearrange the following equation to make \( y \) the subject:
\[ \frac{m}{3y + 2} = \frac{n}{6y - 1} \]",\(y=\frac{m+2n}{6m-3n}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,
TRUE,3,FALSE,01JF76CZPG8WMZKTM2TT15RPGQ,Can you provide practice problems on evaluating algebraic formulas?,"Rearrange this equation to make \( y \) the subject:

\[ \frac{c}{3y+4} = \frac{d}{4y} \]",\(y=\frac{4d}{4c-3d}\),"674dcdb5b00b977d048c931d,674dcdeab00b977d048c935c,674dce18b00b977d048c939f","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",15 \times 9^{15} = 81^k \text{. Find the value of } k.,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",
TRUE,3,FALSE,01JF76D3SH847FJHX7RR5B6HXJ,I need exercises involving evaluating algebraic expressions; can you help?,"Rearrange this equation to make \( x \) the subject:
\[ \frac{c}{3x+2} = \frac{d}{7x-5} \]
where \( c \) and \( d \) are constants.",x=\frac{5c+2d}{7c-3d},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,
TRUE,3,FALSE,01JF76CSRZQN2K987ZR44RP7PM,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations.

4x + 3y = 12 
3x - 5y = -6","x=\frac{42}{29},y=\frac{64}{29}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.,
TRUE,3,FALSE,01JF76DQECD2MYM8MK2KJ671K4,Could you give me some problems to practice evaluating algebraic formulas?,"Rearrange the following equation to make \( x \) the subject:
\[ \frac{a}{3x+4} + \frac{c}{2x} = \frac{b}{5x-1} \]",x=\frac{b(3x+4)(2x)-c(5x-1)(3x+4)}{a(5x-1)(2x)},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,
TRUE,3,FALSE,01JF76DQ817Z1GZZCDG9SHT4SX,Do you have any sample questions on evaluating algebraic equations?,"Rearrange this equation to make \( x \) the subject: 
\[ \frac{c}{3x+4} = \frac{d}{6x} \]",x=\frac{4d}{6c-3d},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,,
TRUE,3,FALSE,01JF76EKZEHDH7T9MC9F7BJK8G,What is the Fibonacci sequence used for in real life?,"Emma has 180 oranges, 240 apples, and 300 pears that she wants to organize into identical fruit baskets. 

(i) What is the largest possible number of fruit baskets that can be created?

(ii) Determine how many of each fruit will be in each basket.","60fruitbaskets,with3oranges,4apples,and5pearsperbasket.","674dcda1b00b977d048c9309,674dcda0b00b977d048c9308",(ii) State the number of each fruit in a fruit basket.,"Mary needs to pack 210 oranges, 252 apples and 294 pears into identical fruit baskets. (i) What is the largest possible number of fruit baskets that can be packed?",,
TRUE,3,TRUE,01JF76EQ2CANW1D47HP368QEZ6,Where can I find practice questions on multiplication of matrices?,"A bookstore is selling three types of notebooks: plain, ruled, and graph. The sales for two days are recorded in a matrix:
\[ N = \begin{bmatrix} 125 & 140 & 95 \\ 150 & 120 & 100 \end{bmatrix} \]
Where the first row represents sales on Monday and the second row on Tuesday. The prices are different for each type of notebook: $5 for plain, $6 for ruled, and $4 for graph.

Represent the prices as a matrix \( P \), and calculate the total sales revenue matrix \( R = NP \).",\begin{bmatrix}1880\\1980\end{bmatrix},674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,,
TRUE,3,TRUE,01JF76EMJM9YYRBBYA6BNCABKN,Can you provide practice problems on multiplying two matrices?,"On a busy day at the amusement park, there are three types of visitors: adults, teenagers, and children. The number of these visitors for Saturday and Sunday is represented by the matrix:
\[ W = \begin{bmatrix} 120 & 130 & 110 \\ 150 & 140 & 100 \end{bmatrix} \]
The entrance fee for each type is $40 for an adult, $30 for a teenager, and $25 for a child. Representing this information as a matrix \( U \): 
\[ U = \begin{bmatrix} 40 \\ 30 \\ 25 \end{bmatrix} \]
Calculate the revenue matrix \( R = WU \).",\begin{bmatrix}9550\\11600\end{bmatrix},"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
TRUE,3,TRUE,01JF76ENXDWE00BTHSB16H027G,I need some exercises involving matrix multiplication; can you help?,"A bookstore sells three types of items: books, notebooks, and pens. The table below shows the sales for two different stores over one week.

\[
\text{Store} \quad \text{Books} \quad \text{Notebooks} \quad \text{Pens} \\
A \quad 120 \quad 85 \quad 50 \\
B \quad y \quad y + 10 \quad 70 \\
\]

The sales data can be represented by the matrix \( S = \begin{bmatrix} 120 & 85 & 50 \\ y & y + 10 & 70 \end{bmatrix} \).

The prices for each item are represented by the matrix \( P = \begin{bmatrix} 15 \\ 7 \\ 2 \end{bmatrix} \).

(a) Calculate, in terms of \( y \), the total revenue matrix \( R = SP \).

(b) Explain what each element of matrix \( R \) represents.

(c) If Store B collected $85 more than Store A in revenue, find \( y \).

(d) State the total revenue for both stores combined.","y=110,TotalRevenue=$5,500","674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
