use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer
TRUE,2,TRUE,01JEQDSBX3Q05XEHFC83996QVQ,Where can I find practice questions on evaluating formulas?,Simplify the expression \( \frac{8(a+2)^2}{6b} \div \frac{5(a+2)}{12b} \).,\(\frac{16}{5}(a+2)\)
TRUE,2,TRUE,01JEQDSK5R3W5MA0QRVHY8PWTW,Do you have any sample questions on evaluating algebraic equations?,"Given the formula \( y = c + \frac{2dw^2}{f} \), evaluate \( y \) when \( c = 5 \), \( d = 2 \), \( w = 3 \), and \( f = 6 \).",11
FALSE,2,TRUE,01JEQDSX8Z5MDM40353PY7B51E,I need some exercises involving matrix multiplication; can you help?,"Evaluate the matrix product \( C = XY \), where \( X \) and \( Y \) are matrices defined as:
\[ X = \begin{bmatrix} 4 & -1 \\ 5 & 0 \end{bmatrix}, \quad Y = \begin{bmatrix} 1 & 3 \\ 2 & -1 \end{bmatrix}. \]",\(\begin{bmatrix}2&13\\5&15\end{bmatrix}\)
FALSE,2,TRUE,01JEQDSQQWF69FDV9WGK0FV64Q,Can you provide practice problems on multiplying two matrices?,"In a study on two different diet plans, participants reported weight loss over a month. Diet 1 resulted in a 15% weight reduction, while Diet 2 resulted in a 20% reduction. Create the transformation matrix \( M \) that, when multiplied by the weight vector \( W \) of the participants, will yield their new weights after following the diets. Assume \( W = \begin{bmatrix} w_1 \\ w_2 \end{bmatrix} \), where \( w_1 \) and \( w_2 \) are initial weights for Diet 1 and Diet 2 participants respectively.",\(\begin{bmatrix}0.85w_1\\0.80w_2\end{bmatrix}\)
FALSE,2,TRUE,01JEQDSZKTCHXXXR6MS1Z7PT61,Where can I find practice questions on multiplication of matrices?,"Given matrices \( C \) and \( D \) as follows:
\[ C = \begin{bmatrix} 4 & 1 \\ 5 & 2 \end{bmatrix}, \quad D = \begin{bmatrix} 6 & 3 \\ 2 & 1 \end{bmatrix} \]
Compute the product matrix \( R = CD \).",\(\begin{bmatrix}26&13\\34&17\end{bmatrix}\)
TRUE,2,TRUE,01JEQDSN5PN4BRDVQQ5HMF2F0Z,Could you give me some problems to practice evaluating algebraic formulas?,"(a) Simplify \( \frac{12(x+2)^2}{4c} \div \frac{3(x+2)}{8c} \).

(b) \( y = z + \frac{cw^2}{m} \)

(i) Find \( y \) when \( z = 1, c = 2, w = -3, \) and \( m = 6 \).

(ii) Rearrange the formula to make \( w \) the subject.",4\text{and}w=\pm\sqrt{\frac{m(y-z)}{c}}
FALSE,2,TRUE,01JEQDTFPQRMXBQW7YBJ4WMYFY,Could you give me some problems to practice matrix multiplication?,"Evaluate the matrix product \( C = XY \), where matrices \( X \) and \( Y \) are given as follows:
\[ X = \begin{bmatrix} 5 & 1 \\ 2 & 4 \end{bmatrix}, \quad Y = \begin{bmatrix} 6 & 3 \\ 1 & 2 \end{bmatrix}. \]",\[C=\begin{bmatrix}31&17\\16&14\end{bmatrix}\]
FALSE,2,TRUE,01JEQDTCM52CTJEYJTE91VNXDY,Do you have any sample questions on multiplying two matrices?,"Evaluate the matrix product \( R = CD \), where \( C \) and \( D \) are given matrices: \[ C = \begin{bmatrix} 4 & 5 \\ 6 & 1 \end{bmatrix}, \quad D = \begin{bmatrix} 2 & 3 \\ 7 & 9 \end{bmatrix}. \]",\(R=\begin{bmatrix}47&62\\19&27\end{bmatrix}\)
FALSE,2,TRUE,01JEQDTNBR5V6TGGP9Y1J9660V,"Can you provide practice problems on finding the mean, median, and mode?","Natalie surveyed her classmates about the number of texts they receive each day. The median number of texts is 15, the mode is 10, and the average (mean) is 18. If the range of the number of texts is 20, what are the five possible numbers of texts received by some of her classmates?","Thefivenumbersare10,10,15,25,and30."
FALSE,2,TRUE,01JEQDTRBKJY5MDH2AHKQVD2C8,"I need exercises involving calculating mean, median, and mode; can you help?","Lisa recorded the number of books read by five friends over a month. The median number of books read is 12, the mode is 10, the mean is 14, and the range is 24. Determine the number of books each friend read.","Thenumbersare10,10,12,20,34."
FALSE,2,TRUE,01JEQDVPF1DE9P9TV3HTFKDBJB,"Could you give me some problems to practice calculating mean, median, and mode?","In a class of 30 students, the ages (in years) of five students randomly selected are as follows: 16, 17, 17, 18, and 22. Compute their mean and median age, and determine if 17 is a mode or not.","Mean=18,Median=17,Mode=17"
FALSE,2,TRUE,01JEQDTYJBVVF4NG66G0ZPNX4X,"Where can I find practice questions on mean, median, and mode?","Liam recorded the weekly low temperatures (in degrees Celsius) in his town over the past five weeks. The median of these temperatures is 15°C, the mode is 12°C, and the average (mean) temperature is 16°C. The difference between the highest and lowest temperature observed (range) is 10°C. Determine the five temperatures Liam recorded.","Thefivetemperaturesare11°C,12°C,12°C,15°C,and21°C."
FALSE,2,TRUE,01JEQDV3JG8EWDARN81WQ04CP5,"Do you have any sample questions on finding mean, median, and mode?","A researcher recorded the ages of 11 participants in a study: the median age is 30, the mean age is 35, and the mode is 28. The age range is 20 years. Determine the ages of the participants.","Theagescouldbe18,26,28,28,28,30,32,35,38,40,and38."
FALSE,2,TRUE,01JEQDVSJ1AMX7ZSVVC4MB1EME,Can you provide practice problems on applying angle properties of circles?,"In a circle with center O, points P, Q, R, and S lie on the circumference. If PQ is a diameter and the angle \( \angle PRS = 72^\circ \), find the measure of \( \angle PQS \).",108^\circ
FALSE,2,TRUE,01JEQDW19ZNJQETM8J6XCMSMB1,I need exercises involving angle properties in circle geometry; can you help?,"In a circle centered at \( O \), points \( P, Q, R, \) and \( S \) lie on the circle. \( QR \) is a tangent to the circle at \( Q \), and \( QP \) is a tangent to the circle at \( P \). Given \( \angle POR = 150^\circ \), find \( \angle PQR \). Is the line \( OS \) parallel to \( PR \)? Justify your answer.","\anglePQR=30^\circ.No,\angleOQR\neq\angleOPR,soOSisnotparalleltoPR."
FALSE,2,TRUE,01JEQDW1K1PWCF090VG4184ZD8,Where can I find practice questions on angles in circles?,"Consider a circle with center \( O \), where \( A, B, C, \) and \( D \) lie on the circumference and \( OX \) is an external tangent to the circle at point \( C \). If \( \angle AOB = 138^\circ \) and \( \angle BOD = 74^\circ \), find \( \angle ADC \).",106^\circ
FALSE,2,TRUE,01JEQDW2X7TX5SQ66N322123RW,Do you have any sample questions on angle properties of circles?,"Points E, F, G, and H lie on a circle centered at point O. EF is a tangent to the circle at E and GH is a tangent to the circle at G. If \( \angle EOF = 156^\circ \) and \( \angle GEF = 49^\circ \), (a) calculate (i) \( \angle EGH \), (ii) \( \angle EHG \). (b) Are OG and EH parallel? Justify your answer.","\(\angleEGH=131^\circ\)and\(\angleEHG=24^\circ\).Fortheparallelismcheck,OGandEHarenotparallelbecausetheircorrespondinganglesarenotequalaccordingtoparallelproperties."
FALSE,2,TRUE,01JEQDWKQ53YNPFK5M1QP2JEAY,I need exercises involving real-world rate applications; can you help?,A cyclist travels along a straight path with a speed of 5 m/s. How far will the cyclist have travelled in 15 seconds?,75meters
FALSE,2,TRUE,01JEQDWH8G42SCFGMZ018GCMTX,Can you provide practice problems on applying rates in real-world contexts?,"A train accelerates from rest with a constant acceleration of \(2\, \text{m/s}^2\). Calculate the distance it covers in the first \(8\, \text{seconds}\).","64\,\text{meters}"
FALSE,2,TRUE,01JEQDWTJC2ZM3P54VB4SQSSQT,Where can I find practice questions on rates in practical situations?,"A cyclist travels at a constant speed of \(4\, \text{m/s}\). How far does the cyclist travel in the first 15 seconds?",60meters
FALSE,2,TRUE,01JEQDWY79TXQ8G7CYF7SYYCQG,Could you give me some problems to practice rates in real-world contexts?,Question: A cyclist travels at a speed of 6 meters per second. Calculate the total distance covered by the cyclist in the first 8 seconds of their journey.,48meters
FALSE,2,TRUE,01JEQDWWAVPMA1A1NYE2XY9WCG,Do you have any sample questions on applying rates to real-life problems?,An object starts moving with an initial velocity of 5 m/s and accelerates at a constant rate of 2 m/s². Calculate the distance the object travels in the first 12 seconds of its motion.,204m
FALSE,2,TRUE,01JEQDWGHZ1QJGRS6SQDGFTEJE,Could you give me some problems to practice applying angle properties in circles?,"In a circle with center O, points U, V, W, and X lie on the circumference. The line segment UV is a tangent to the circle at U and the line WX is tangent to the circle at W. The angle \( \angle UOW \) is \( 108^\circ \) and \( \angle VWX = 36^\circ \). (a) Calculate the value of (i) \( \angle UWX \), (ii) \( \angle UVW \). (b) Determine whether the line OU is perpendicular to VX. Provide justification for your answer.","(i)\(\angleUWX=72^\circ\),(ii)\(\angleUVW=54^\circ\),(b)Noconclusiveevidenceas\(OU\)isnotfoundperpendicularto\(VX\)withgiveninformation."
FALSE,2,TRUE,01JEQDX61121HZF8EJSBCYSQ9M,I need exercises involving probability of single events; can you help?,"In a basket, there are 25 apples, 15 oranges, and 10 bananas. If a fruit is picked at random from the basket and then replaced, what is the probability that the fruit is neither an apple nor a banana?",\frac{3}{10}
FALSE,2,TRUE,01JEQDX8Q3SNGXT84305ME663X,Where can I find practice questions on basic probability?,"A box contains a collection of 25 red marbles, 10 blue marbles, and 15 green marbles. If a marble is selected at random from the box and then replaced, what is the probability that it is either red or green?",\frac{4}{5}
FALSE,2,TRUE,01JEQDX3X8K2YCQ7FH94NM23ZY,Can you provide practice problems on finding the probability of single events?,"A jar contains 25 red marbles, 15 blue marbles, and 10 green marbles. A marble is picked at random and then placed back into the jar. What is the probability that a marble picked is not red?",\frac{1}{2}
FALSE,2,TRUE,01JEQDXF30VB0JGSB3X1N2F7J4,Do you have any sample questions on calculating probabilities of single events?,"A basket contains a total of 64 fruit pieces: 25 apples, 19 bananas, and 20 oranges. A fruit piece is selected at random from the basket. Find the probability that the fruit piece is not an orange.",\(\frac{11}{16}\)
FALSE,2,TRUE,01JEQDXF6S530QGZHPSYMN44AN,Could you give me some problems to practice finding probability of single events?,"A jar contains 18 red marbles, 22 blue marbles, and 10 white marbles. A marble is chosen at random from the jar and then replaced. (i) What is the probability that the marble is not red? Express your answer in simplest form.",\frac{16}{25}
FALSE,2,TRUE,01JEQDXHRY0P9V3PT2SD7YENDR,Can you provide practice problems on solving simultaneous equations using elimination?,Solve the simultaneous equations: \[ 5x - 3y = 12 \] and \[ 8x + 6y = 48 \],"x=4,y=\frac{8}{3}"
FALSE,2,TRUE,01JEQDXNTE8KFQ65736VFX8RNW,I need exercises involving elimination method for simultaneous equations; can you help?,Solve the following simultaneous equations: \[ 5x + 3y = 19 \] and \[ 2x - 4y = -10 \],"x=\frac{23}{13},y=\frac{44}{13}"
FALSE,2,TRUE,01JEQDXX6W0NJMYRCJ3BZXDPZF,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations: \( 5x + 3y = 17 \) and \( x - 4y = -9 \).,"x\approx1.7826,y\approx2.69565"
FALSE,2,TRUE,01JEQDY1TD5WQ0CE8PY8Q62YGD,Can you provide practice problems on evaluating algebraic formulas?,"Given the expression \( c = 3yw + zm \), determine \( z \) when \( c = 10 \), \( y = 2 \), \( w = 1 \), and \( m = 4 \).",z=1
FALSE,2,TRUE,01JEQDY0DWS0A94PMNX5M19YB6,Could you give me some problems to practice solving simultaneous equations by elimination?,Solve the simultaneous equations: \( 5x - 3y = 14 \) and \( 2x + 5y = 23 \).,"x=4.48,y=2.808"
FALSE,2,TRUE,01JEQDXRKQPQQ29Q7ZR1P7PNKS,Where can I find practice questions on solving equations by elimination?,Solve the simultaneous equations: \( 5x + 4y = 19 \) and \( 3x - 5y = -2 \).,"x=3,y=1"
FALSE,2,TRUE,01JEQDYACWQRCSEZF0PHZPBFD3,Where can I find practice questions on evaluating formulas?,"Solve for the variable \( n \) in the equation \( y = mn - zk \) when \( y = 10 \), \( m = 2 \), \( z = 1 \), and \( k = 3 \).",\(n=\frac{13}{2}\)
FALSE,2,TRUE,01JEQDY9K8W0JKH7VCYCVFZT5P,I need exercises involving evaluating algebraic expressions; can you help?,"Given the equation \( c = m^2 - n \), determine the value of \( m \) when \( c = 10 \), \( n = 6 \).","m=4,-4"
FALSE,2,TRUE,01JEQDYJN6YV46DXEH96QB1NFR,Do you have any sample questions on evaluating algebraic equations?,"In a physics experiment, the displacement \( s \) in meters of a particle moving along a straight line is given by the function \( s = at + \, \frac{1}{2}bt^2 + ct^3 \), where \( t \) is the time in seconds. Calculate \( s \) when \( a = 2 \), \( b = -3 \), \( c = 0.5 \), and \( t = 4 \).",16
FALSE,3,FALSE,01JEQDYP8DFJ1VP2V0S0XRPKB2,Can you provide practice problems on multiplying two matrices?,"Two restaurants, X and Y, each offer a special menu that Antonio plans to buy from. Restaurant X provides a 25% discount, and Restaurant Y provides a 15% discount. Formulate a matrix H such that the product of H and matrix L represents the discounted prices that Antonio will pay for the menu items from restaurants X and Y respectively.",HL=\begin{bmatrix}0.75&0\\0&0.85\end{bmatrix}\timesL
FALSE,2,TRUE,01JEQDYK6237187E13TKRME3YW,Could you give me some problems to practice evaluating algebraic formulas?,"Suppose the formula for the mass of an object is given by \( m = 3pn + 2q \). Determine \( q \) when \( m = 17 \), \( p = 2 \), and \( n = 3 \).",q=-\frac{1}{2}
FALSE,3,FALSE,01JEQDYWKTYJXE6V16W0CXE8CS,Where can I find practice questions on multiplication of matrices?,"A company has two factories that produce gadgets and widgets. Factory X produces 70 gadgets and 30 widgets daily, while Factory Y produces 40 gadgets and 60 widgets daily. Express the daily production as matrices. If the price per gadget is $5 and per widget is $7, write a matrix M for these prices. Then, calculate the total revenue matrix obtained by multiplying the production matrix with the price matrix.",\begin{bmatrix}560\\620\end{bmatrix}
FALSE,3,FALSE,01JEQDYQ0SATW7HNV2T958WK7M,I need some exercises involving matrix multiplication; can you help?,"Given two friends, Jenna and Diego, shopping at two different stores, Store X and Store Y, calculate how the following discounts affect their final total purchases. Store X offers a 15% discount while Store Y offers a 5% discount. Construct a matrix Q that represents these discounts, and find the new total each has to pay for their purchases, represented in matrix R, when matrix Q is multiplied by matrix S representing their initial purchase totals.",\(\begin{pmatrix}\$102&\$142.5\\\$190&\$237.5\end{pmatrix}\)
FALSE,3,FALSE,01JEQDZ3JC1EB1J3JMSNRD7RX8,Do you have any sample questions on multiplying two matrices?,"In a certain city, cafe X offers a discount of 15% on all items during weekdays, while cafe Y offers a 25% discount during weekends. Construct matrix \( Q \) such that multiplying it with matrix \( U \) will yield the total discounted amount for each item when bought from cafe X during weekdays and from cafe Y during weekends.",0.85U_1+0.75U_2(Matrixrepresentationofdiscountedprices)
FALSE,3,FALSE,01JEQDZ837SZ5HWZYZGK3X4PNT,Could you give me some problems to practice matrix multiplication?,A local bookstore is having a sale where a 15% discount is offered on all novels and a 5% discount on all textbooks. Construct a matrix P such that the product of P and the price matrix M will give the discounted prices for a customer purchasing a novel and a textbook.,Thediscountedpricematrixis\(\begin{bmatrix}34\\57\end{bmatrix}\).
FALSE,3,FALSE,01JEQDZD0Q5B6R8CW0MZ1PD19M,"Can you provide practice problems on finding the mean, median, and mode?","Emma recorded the high temperatures over the course of 5 days. The median temperature was 70°F, the mode was 72°F, and the mean was 68°F. If the range of these temperatures was 15°F, determine the temperatures for these 5 days.","63,72,70,72,78"
FALSE,3,FALSE,01JEQDZK9H54HT1XB9Y4N74M3Q,"I need exercises involving calculating mean, median, and mode; can you help?","A researcher collected data on five different plant heights in centimeters. The median plant height is 15 cm, the mode is 12 cm, and the mean of these heights is 18 cm. The range of these heights is 20 cm. Determine the five heights.","12,12,15,19,32"
FALSE,3,FALSE,01JEQDZM9G6TG8W1C8ZB9WMTNT,"Where can I find practice questions on mean, median, and mode?","A data analyst surveyed the monthly expenses of five households in a neighborhood. She found that the median monthly expense is $4500, the mode is $4200, and the mean is $5000. The highest monthly expense was $7800. What are the monthly expenses of the five households?","$4200,$4200,$4500,$2300,$7800"
